SALES ,CLICKS,IMPS,Avg POS
1,8,98,2
0,16,117,1.8
1,10,102,1.9
1,8,116,1.7
1,6,141,1.8
1,6,124,1.1
0,5,125,1
0,17,143,1
1,21,175,1.1
0,7,132,1.1
0,8,171,1.1
0,10,117,1.1
0,11,127,1
0,11,109,1
1,11,90,1
0,10,159,1.1
0,12,178,1.1
0,7,139,1.1
0,5,136,1.2
0,6,141,1.1
0,8,159,1.1
0,10,152,1.2
0,15,117,1.1
0,13,115,1.2
0,9,151,1.1
0,12,138,1
1,7,114,1.1
0,9,113,1.1
0,11,101,1.1
1,17,171,1.1
0,9,131,1.1
0,1,2,5.5
0,1,2,2
0,1,2,3
0,2,4,1.5
0,1,16,1
0,1,3,2
0,2,6,1.5
0,2,12,1.1
0,1,3,2.3
0,1,33,1.6
1,1,98,2.1
0,1,62,2.2
0,1,24,2.4
1,3,50,2.6
0,1,34,1.2
0,3,34,1.4
0,3,35,1.1
1,6,48,1.6
0,1,43,1.3
0,1,42,1.4
0,3,40,1.1
0,1,45,1.1
0,1,39,1.3
0,1,177,1.4
0,1,51,1.1
0,1,58,1.2
0,2,63,1.2
0,1,54,1.4
0,1,19,1
0,1,26,1.6
0,2,46,1.2
0,1,47,1.6
0,3,36,1.6
0,4,56,1.1
0,1,62,1.2
0,1,68,1
0,1,70,1.2
0,2,43,1.2
0,1,31,1.3
0,2,49,1.3
0,1,48,1.1
0,1,67,2
0,1,68,2
0,1,85,1.8
0,3,61,2.6
0,1,109,1.9
0,4,126,1.8
0,2,104,2.2
0,1,144,1.9
0,1,99,1.9
0,2,94,1.8
0,2,113,2.3
0,2,115,1.8
0,3,132,1.6
0,1,113,2.1
0,7,133,1.7
0,1,95,1.8
0,4,185,1.8
0,2,132,1.8
0,2,134,2.2
0,4,68,2.1
0,1,195,1.9
0,2,120,1.9
0,1,123,1.3
0,1,96,1.9
0,2,115,1.7
0,3,112,1.8
0,2,38,3.3
0,4,86,2.2
0,2,160,1.6
0,4,112,1.4
0,1,74,1.8
0,1,70,1.7
0,1,85,2.1
0,1,2,4.5
0,1,1,2
0,1,3,2
0,1,2,2
0,1,2,2
0,1,1,2
0,3,13,1.4
0,1,1,1
0,1,25,4.9
0,1,17,6.7
0,1,19,6.6
0,2,32,5.2
0,2,37,5.1
0,5,60,6.3
0,2,31,4.7
0,3,47,5
0,4,42,5.1
0,2,26,5.3
0,1,22,5.3
0,2,26,4.7
0,3,19,5.1
0,2,19,5.5
0,2,38,5.6
0,2,21,5.3
0,1,25,5
0,2,31,5.1
0,2,37,4.8
0,1,23,5.9
0,2,42,5.5
0,2,37,5.2
0,1,38,4.9
0,1,30,5.4
0,1,37,4.9
0,1,34,5.4
0,3,43,5.7
0,1,35,5
0,1,24,5.1
0,1,34,5.2
0,1,23,5.2
0,1,25,5
0,1,22,5.3
0,1,31,5.8
0,1,18,5.7
0,2,19,5.6
0,1,23,5
0,2,16,5.4
0,1,14,5.4
0,2,11,6.1
0,1,31,5.9
0,1,21,5.2
0,1,20,4.9
0,2,9,6.7
0,1,21,5.1
0,1,29,4.7
0,3,21,6.2
0,2,23,4.8
0,2,21,4.9
0,1,9,5.1
0,3,29,6.7
0,1,15,4.5
0,1,13,4.8
0,1,25,5
0,1,7,6
0,2,30,4.9
0,4,34,4.7
0,1,10,5.2
0,1,13,4.5
0,1,25,3.9
0,3,26,5.3
0,2,32,4.2
0,3,17,3.6
0,3,30,3.7
0,1,20,12.3
0,1,2,10
0,2,31,7.6
0,1,30,8.5
0,1,55,9.2
0,2,55,7.4
0,1,106,5.7
0,1,41,7.1
0,1,33,8.2
0,1,31,6.8
0,1,26,7.6
0,2,36,10.9
0,1,49,10
0,1,32,9.2
0,1,30,8
0,2,41,7.9
0,1,17,7.9
0,1,35,8.3
0,4,61,8
0,1,45,7.8
0,1,20,9.1
0,1,18,9.3
0,1,12,9.6
0,2,28,10.5
0,1,26,8.7
0,1,23,11.5
0,1,36,5.9
0,2,27,6.5
0,3,31,6.7
0,1,37,6.8
0,1,15,6.7
0,1,20,5.9
0,1,21,8.3
0,2,35,7.9
0,2,31,7.1
0,1,17,8
0,2,14,7.4
0,1,14,7.4
0,1,12,7.5
0,1,27,7.4
0,1,20,6.4
0,1,36,7.8
0,1,41,5
0,1,112,5.9
0,3,195,5.9
0,2,187,4.3
0,1,128,5.1
0,2,205,5.6
0,1,150,6
0,1,140,5.8
0,3,145,5.1
0,3,158,5.8
0,4,136,5.4
0,2,109,5.2
0,4,132,6.1
0,2,155,5.8
0,3,159,5.7
0,4,165,5.8
0,1,167,6.2
0,3,141,6
1,1,169,5.9
0,2,179,5.7
0,4,147,5.6
0,3,138,5.6
0,1,178,4.6
0,3,182,4.7
0,3,182,4.9
0,1,114,4.5
0,3,138,4.4
0,4,145,4.8
0,3,168,5.5
0,1,133,6.2
0,3,136,5.7
0,2,208,4.7
0,2,215,4.9
0,2,130,5.2
0,5,140,4.3
0,2,148,4.7
0,2,150,5.1
0,2,197,5.5
0,1,142,5
0,2,174,4.8
0,2,189,5
0,6,168,3.9
0,6,175,4.5
0,4,184,5
0,5,166,4.2
0,3,201,5.1
0,3,185,3.7
0,2,186,4.2
0,4,141,4.9
0,3,152,5.1
0,2,179,5.1
0,4,160,4.8
0,5,186,4.3
0,3,171,3.7
0,2,152,3.9
0,11,181,3.8
0,2,179,4.5
0,1,155,4.4
0,5,164,4.8
0,3,263,3.7
0,6,198,3.9
0,1,171,4.3
0,6,385,3.4
0,9,227,3
0,6,229,3.4
0,6,178,3.3
0,5,237,2.6
0,2,230,6
0,5,230,4.8
0,2,181,3
0,2,240,2.9
0,4,164,3.4
0,7,265,3.2
0,5,196,3
0,2,153,3.2
0,2,206,2.8
0,3,347,3.6
0,3,100,4.2
0,1,101,4
0,3,107,3.3
0,1,79,4.4
0,1,90,3.7
0,1,111,4.1
0,8,170,3.6
0,7,207,4.1
0,1,7,14.7
0,1,3,11.7
0,1,6,18
0,1,8,7.6
0,1,19,9.1
0,1,18,10.3
0,2,26,8
0,1,20,9.6
0,1,19,9.2
0,1,18,9.1
0,1,15,13
0,1,19,9.3
0,1,16,10.4
0,1,63,6.8
0,3,92,8.1
0,1,92,7.5
0,1,25,6.9
0,2,79,7.8
0,1,53,8
0,1,76,7.8
0,1,49,7.6
0,1,87,7.7
0,2,97,6.7
0,4,184,5.5
0,2,116,5.2
0,1,105,5.6
0,1,111,6.3
0,2,102,6.3
0,1,97,5.5
0,1,140,5.9
0,3,141,5.9
0,4,132,6.1
0,4,155,6.1
0,3,150,6.3
0,3,186,6.6
0,2,162,6.8
0,2,142,5.9
0,3,156,7.4
0,1,179,8
0,1,77,6.6
0,3,135,7.6
0,2,131,6.8
0,2,127,7.2
0,1,115,6.9
0,3,158,6.4
0,1,102,6.8
0,2,142,6.6
0,2,133,6.3
0,2,122,6.4
0,2,116,6.1
0,2,134,6
0,2,84,5.8
0,2,65,4.8
0,1,35,4.5
0,1,24,6.3
0,1,14,5.3
0,1,54,4.8
0,1,74,5.4
0,2,22,6.1
0,1,48,4.5
0,1,28,4.8
0,1,43,3
0,1,24,4.8
0,2,12,5.4
0,1,29,3.2
0,1,40,3
0,2,23,3.9
0,1,25,4.6
0,1,19,3.1
0,1,2,10
0,1,7,5.3
0,3,222,7.2
0,5,437,6.4
0,7,364,5.9
0,4,264,6.4
0,5,314,6.5
0,3,216,7.6
0,1,219,8.2
0,5,253,7.8
0,3,284,7.4
0,5,349,6.8
0,1,264,6.6
0,2,249,6.9
0,7,272,6.9
0,3,259,7.3
0,3,225,7.5
0,4,233,7
0,6,232,7.1
0,4,232,7.1
0,9,198,7.1
0,6,296,6
0,7,326,5.2
0,5,379,5.4
0,2,301,7
0,3,348,5.4
0,4,401,5.4
0,3,368,5.6
0,5,298,5.7
0,4,346,5.4
0,5,343,5.4
0,3,503,5.1
0,2,296,6.3
0,3,336,6.4
0,8,252,7
0,7,324,5.5
0,1,335,5.3
0,4,330,5.5
0,7,308,5.6
0,3,400,5.2
0,3,370,6
0,5,394,6.2
0,5,268,7.1
0,3,271,6.4
0,7,262,6.6
0,6,402,5.7
0,4,309,6
0,5,354,5.5
0,3,282,5.8
0,5,434,4.8
0,9,307,5.8
0,3,317,5.1
0,5,339,5.6
0,1,298,5.4
0,4,280,5.3
0,3,390,5.1
0,4,192,5.8
0,1,32,10.4
0,1,36,8.5
0,1,44,8.3
0,1,30,8.8
0,1,27,10.4
0,1,37,9.7
0,1,49,9.1
0,1,29,8
0,2,33,7.8
0,1,37,8.2
0,1,92,5.3
0,4,47,5.3
0,2,70,5.7
0,1,48,6.2
0,2,91,6.3
0,1,61,7
0,2,33,5.8
0,1,48,7.1
0,1,58,6.3
0,1,57,6.7
0,2,49,6
0,1,75,6.7
0,1,62,6.3
0,2,67,6.4
0,2,53,7.8
0,1,48,5.6
0,2,35,5.7
1,1,56,6.3
0,2,52,6.3
0,1,22,7.9
0,2,49,6.3
0,1,59,6.6
0,1,32,7.3
0,1,28,7.3
0,1,44,5.9
0,2,61,6.1
0,1,58,5.9
0,2,48,6
0,1,48,4.9
0,2,63,4.9
0,1,49,6.3
0,2,65,5.2
0,1,52,5.2
0,1,30,4.7
0,4,43,5.3
0,1,49,4.9
0,1,26,5.2
0,1,13,12.7
0,1,11,12.2
0,1,17,8
0,1,35,7
0,2,41,8.2
0,2,31,7.3
0,2,32,7.4
0,1,19,7.1
0,1,16,8.9
0,1,25,6.1
0,1,38,9.5
0,1,42,6.7
0,1,48,3.9
0,2,31,5.8
0,1,10,4
0,1,12,4
0,1,14,2.7
0,1,3,2.3
0,1,6,1
0,1,5,1
0,2,4,1
0,1,8,2.1
0,2,4,1.5
0,1,7,5.4
0,3,16,5.1
0,1,6,4.7
0,1,2,8.5
0,1,1,3
0,1,17,2.1
0,1,7,2.7
0,1,7,2.3
0,1,2,3
0,1,6,2.7
0,1,11,3.7
0,1,8,3
0,1,6,1
0,1,11,1.5
0,2,17,3.7
0,1,17,2.9
0,2,17,2.9
0,2,15,1.5
0,3,10,3.2
0,1,17,2.7
0,1,11,2.8
0,1,18,2.8
0,1,11,2.5
0,1,8,1.1
0,2,57,5.5
0,2,66,5.1
0,2,72,5.4
0,2,71,5.1
0,2,41,4.1
0,4,57,3.3
0,1,63,4.3
0,1,35,4.4
0,1,57,4.7
0,2,51,5.5
0,1,56,4.2
0,2,46,3.5
0,2,32,5.6
0,1,39,7.5
1,1,63,3.2
0,5,43,2.7
0,2,64,2.6
0,3,48,2.8
1,5,32,1.5
1,6,57,1.7
0,6,52,1.2
0,4,63,1.3
1,6,85,1.3
0,5,77,1.7
0,2,101,1.1
0,5,56,1.3
0,5,59,1.1
0,3,45,1.5
0,6,55,1.2
0,6,69,1.3
1,4,42,1.6
0,3,41,1.5
0,12,67,1.2
0,5,65,1.2
1,10,83,1.3
0,4,80,1.5
0,4,52,1.4
0,4,75,1.4
0,5,55,1.1
0,5,78,1.2
0,5,75,1.1
1,2,51,1.4
0,4,85,1.2
0,3,67,1.3
0,7,74,1.1
0,2,63,1.2
0,3,42,1.3
0,6,56,1.4
0,4,47,1.4
0,1,61,1.5
0,1,49,1.3
0,4,57,1.3
0,3,62,1.1
1,6,87,1.3
0,5,77,1.1
0,6,47,1.3
0,5,51,2.4
0,5,46,2.3
0,4,33,2.8
0,3,39,4.1
0,4,63,4.3
0,2,41,2.4
0,2,43,2.8
0,1,38,6.4
0,1,40,6.4
0,2,34,7.4
0,1,10,7.3
0,4,35,6.8
0,1,18,4.2
0,2,37,4.2
0,1,38,8.4
1,4,54,2.5
0,3,44,3.9
0,2,33,6.7
0,5,39,3.7
0,2,43,4.4
0,2,35,3.7
0,6,81,4.9
0,6,27,2.9
0,6,40,3.3
1,4,40,3.3
0,6,47,2.2
0,9,60,1.4
0,9,44,1.7
0,5,47,1.9
0,2,32,1.4
0,7,37,2.6
0,3,24,2.5
0,6,33,1.9
0,8,45,1.6
0,2,24,1.6
0,2,46,4.5
1,7,45,1.9
0,5,41,2.1
0,3,18,2.5
0,6,15,1.1
0,5,24,1.8
0,7,34,2.4
0,2,28,2
0,7,55,2.1
0,8,32,2
0,1,24,2.7
0,2,23,2.7
0,1,35,1.7
0,4,43,2.1
0,4,38,1.9
1,1,16,2.4
0,5,60,1.2
0,3,32,1.2
0,3,32,1.3
0,5,98,1.4
0,13,236,1.2
0,9,71,1.6
0,7,51,2
0,8,62,2.2
0,10,34,1.6
0,5,36,2.3
1,8,46,2.3
0,7,106,1.3
0,8,47,1.4
0,8,39,1.4
0,9,150,1.4
0,5,47,1.3
0,6,40,1.8
0,4,22,3
0,3,29,3.8
0,4,25,2.2
0,1,25,2
0,4,22,1.5
0,5,17,1.8
0,3,18,1.8
0,1,25,3.3
0,1,26,1.1
0,1,161,1.7
0,4,190,1.8
0,2,208,1.6
0,4,187,1.4
0,1,136,1.4
0,1,178,1.4
0,1,275,1.4
0,1,208,1.4
0,2,227,1.5
0,2,114,2
0,1,149,2.2
0,1,178,1.6
0,2,185,1.3
0,2,165,1.3
0,1,220,1.3
0,2,182,1.3
0,2,221,1.2
0,1,217,1.2
0,2,255,1.3
0,4,215,1.2
0,1,212,1.3
0,1,142,1.7
0,1,71,1.8
0,2,259,1.4
0,2,176,1.3
0,1,200,1.4
0,1,146,1.8
0,1,167,1.5
0,2,444,1.2
0,1,170,1.4
0,2,234,1.3
0,1,187,1.5
0,1,172,1.5
0,1,237,1.3
0,1,99,1.5
0,1,133,1.6
0,2,149,1.5
0,1,206,1.3
0,1,179,1.4
0,1,175,1.3
0,2,197,1.4
0,1,198,1.2
0,1,11,4.3
0,1,3,4.7
0,1,15,2.4
0,1,8,4.9
0,1,19,3.9
0,1,18,3.7
0,1,30,4.1
0,1,23,4.2
0,1,19,4.9
0,1,27,4.3
0,2,62,3.8
0,3,39,3.3
0,3,47,3.2
0,4,42,3.3
0,2,41,5.3
0,5,46,3
0,3,26,2.4
0,2,44,2.3
0,5,48,3.2
0,8,74,1.7
0,1,48,2.3
0,3,47,2.9
0,1,30,2.4
0,4,24,2.9
0,2,46,3.4
0,3,28,3.1
0,2,19,3.7
0,2,49,2.8
0,4,37,4.1
0,3,55,3.9
0,2,30,1.7
0,3,50,3
0,2,52,2.4
0,3,50,2.5
0,1,33,2.4
0,2,22,2.9
0,4,58,2.3
0,3,59,1.5
0,4,91,2
0,3,37,2.4
0,3,44,2.8
0,2,37,3.4
0,1,34,2.2
0,2,29,2.9
0,6,54,2
0,1,27,2.2
0,2,59,3.1
0,4,60,3.5
0,1,36,2.1
0,1,42,2.8
1,3,53,2
0,6,43,1.7
0,2,34,1.6
1,4,41,1.9
0,3,22,2.4
0,3,55,2.2
0,1,38,1.7
0,2,29,1.4
0,2,20,1.6
0,3,30,2.1
0,1,33,4.2
0,3,36,2.7
0,5,57,2.2
0,4,61,2.5
0,3,36,2.4
0,1,41,3
0,3,35,1.6
0,2,44,2.3
0,1,35,2.3
0,1,50,3
0,1,33,2.3
0,1,42,2.4
0,5,56,2.8
0,1,14,2.8
0,5,64,2.9
0,1,39,3.7
0,1,47,2.8
0,1,48,3.1
0,3,31,1.7
0,1,29,2.8
0,2,27,2.7
0,7,36,2.3
0,1,42,3.9
0,2,18,4.1
0,2,32,6.8
0,4,32,3.5
0,2,31,3.2
0,1,45,3.2
0,3,44,2.8
0,3,44,4.1
0,3,42,3.4
0,1,26,4.5
0,1,36,4.4
0,1,106,5.3
0,1,14,3.9
0,1,68,4.4
0,5,73,4.2
0,1,28,5.8
0,1,26,6
0,1,15,4
0,1,33,4.7
0,3,38,3.1
0,3,46,2.4
0,2,33,3.1
0,2,63,3.5
0,1,34,3.2
0,2,24,4.1
0,1,50,3.6
0,2,51,3.8
0,1,31,2.3
0,2,37,2.9
0,1,34,2.8
1,2,41,2.8
0,1,69,2
0,1,45,3
0,2,45,3.3
0,1,36,3.2
1,1,45,2.7
0,1,38,1.4
0,1,56,1.3
0,5,91,1.5
0,2,47,1.4
0,3,45,1.7
0,1,48,1.2
0,1,50,1.6
1,3,48,1.7
0,6,63,1.7
0,1,97,1.3
0,2,82,1.2
1,3,68,1.4
0,1,18,4.6
0,1,16,3.6
0,1,27,3.7
0,1,27,3.3
0,1,5,5.8
0,3,38,3.4
0,2,13,2.2
0,2,9,4
0,1,24,4
0,1,19,4.8
0,1,17,5.2
0,1,19,4.1
0,3,12,3.2
0,1,20,5
0,3,17,3.1
0,1,13,3.9
0,1,17,3.3
0,1,29,2.5
0,2,34,3.1
0,3,30,2
0,2,19,2.9
0,1,19,3.7
0,2,17,3
0,5,51,2.9
0,2,37,2.9
0,3,40,3.2
0,1,32,2.3
0,3,54,3.3
0,2,30,3.4
0,1,29,2.8
0,1,18,1.9
0,1,24,3
0,2,42,2.2
1,3,68,2.4
0,2,37,2.7
0,1,15,2.5
0,1,24,3.5
0,2,20,2.9
0,2,38,3.2
0,1,30,2.5
0,1,34,2.6
0,1,31,2.9
0,2,17,2.4
0,1,56,2.8
0,2,43,2.3
0,1,36,2.7
0,2,13,3.8
1,1,22,3.5
0,1,22,2.9
0,1,21,3.4
0,1,10,3.3
0,1,20,3.1
0,4,18,2.2
0,2,15,2.2
0,4,29,2.2
0,1,25,4.5
0,1,19,3.4
0,1,34,2.8
0,1,64,3.2
0,1,41,3.1
0,1,34,1.9
0,1,66,2.3
0,1,30,3.7
0,1,66,2.5
0,8,126,2.7
0,7,164,3.5
0,17,195,3.1
0,21,212,3.1
0,14,155,3.1
0,10,151,3
0,7,123,3.1
0,1,24,3.4
0,2,35,3.2
0,18,180,3.1
0,16,176,3.2
0,12,129,2.8
0,15,115,3
1,10,77,3.6
1,8,63,2.3
1,14,91,2.2
0,26,176,1.3
0,24,143,1.5
0,2,49,4.3
0,1,66,4.8
1,5,76,5.2
0,1,82,3.9
1,11,67,2.9
0,21,168,1
1,19,96,1
1,14,93,1
0,10,91,1
1,5,68,1
0,4,29,1.2
0,6,39,1.1
0,8,65,1
0,5,43,1
0,10,69,1.2
0,5,44,1.5
0,8,59,1.5
0,4,67,1.2
0,11,52,1.6
1,6,75,1.5
0,8,54,1.2
0,8,70,1.4
0,8,31,1.1
0,3,60,1.5
0,5,39,1.6
0,4,38,1.2
0,5,25,2
0,6,54,1.8
0,5,32,1.4
0,3,16,1.6
0,2,39,1
0,4,21,1
0,3,34,1.4
0,1,17,1.6
0,6,30,1.4
0,3,22,1.5
0,1,10,1.2
0,2,25,1
0,1,32,2
0,2,19,2.4
0,3,36,1.5
0,3,11,1.5
0,2,16,2.2
0,1,16,3.4
0,6,34,1.9
0,4,39,1.8
0,1,16,1.9
0,2,14,3.1
0,2,13,3.6
0,1,9,3.3
0,1,6,3.3
0,1,13,3.1
0,1,8,3
0,1,1,1
0,1,9,1
0,1,4,1
0,1,1,1
0,1,4,1
0,1,2,1
0,1,2,1
0,1,1,1
0,1,10,1.2
0,1,4,1
0,1,7,1
0,1,3,1
0,1,6,1
1,1,2,4
0,1,13,1.5
0,1,1,1
0,1,1,1
0,1,9,1
0,1,2,1
0,1,4,1
0,1,10,1
0,1,9,1
0,1,5,1
0,1,3,1
0,1,6,1
0,2,6,1.2
0,1,3,1
0,1,1,1
0,2,6,1
0,1,4,1
0,1,3,1.3
0,5,13,1
0,1,3,1
0,1,2,4
0,1,2,1.5
0,1,7,1
0,1,3,8.3
0,2,38,14.4
0,1,13,14.8
0,1,32,15.6
0,1,26,17.3
0,1,104,11.1
0,3,68,10.2
0,1,90,9.1
0,1,118,8.4
0,3,149,8.4
0,2,84,9.2
0,1,73,13.2
0,1,68,9.8
0,1,41,13
0,1,73,13
0,2,66,13.3
0,3,96,16.2
0,1,36,15.4
0,1,42,17.8
0,1,68,10.1
0,1,72,10.5
0,1,89,9.3
0,1,61,15.9
0,1,102,9.1
0,1,85,8.6
0,1,129,12.2
0,1,77,10.9
0,1,67,9.7
0,1,5,15.2
0,1,15,13.8
0,1,3,25.7
0,1,2,19.5
0,1,11,22.5
0,32,1740,3.2
1,45,1550,3.3
1,38,1455,3.1
1,47,1751,3
1,42,1542,3
0,42,1681,3.1
0,46,1436,3.1
1,30,1362,3
0,28,1239,3
1,32,1419,3.2
0,44,1595,2.9
1,36,1399,3.1
0,43,1290,3
0,35,1349,3.3
1,40,1298,3.3
0,43,1436,3.2
0,51,1329,3.1
1,31,1524,3.1
1,36,1338,3.2
1,22,1180,3.2
0,30,1355,3.4
1,32,1218,2.9
0,38,1292,2.4
1,46,1354,2.8
1,36,1592,2.8
0,56,1787,2
1,41,1537,2.5
1,52,1623,1.9
0,37,1482,2.5
0,29,1151,2.4
1,29,1409,2.5
0,22,1701,2.5
0,21,1333,2.5
0,28,1711,2.4
0,22,1289,2.5
1,27,1428,2.5
0,18,1318,2.5
0,24,1335,2.5
1,20,1389,2.4
0,21,1592,2.3
0,19,1528,2.4
1,27,1357,2.5
1,30,1127,2.5
1,24,980,2.5
1,37,1121,2.5
1,30,1292,2.4
0,21,1224,2.6
1,17,985,2.8
1,25,1074,2.5
0,23,1143,2.4
0,27,1141,2.4
1,33,1258,2.4
1,24,1359,2.4
1,24,1342,2.4
0,34,1382,2.2
1,20,1333,2.4
1,25,1264,2.3
1,33,1163,2.4
0,32,1356,2.3
0,37,1599,2.2
1,38,1699,2
1,33,1656,2.3
1,54,1758,1.9
1,42,1414,1.9
1,43,1143,2
0,82,1940,1.9
0,54,1668,2
1,42,1323,2.3
0,44,1504,2
0,27,1225,2.4
0,30,1289,2.3
0,24,906,2.7
0,23,977,2.5
0,30,1108,2.4
1,29,920,2.6
0,35,1409,2.5
0,25,1191,2.3
0,31,1154,2.3
0,16,528,2.8
0,22,658,2.8
1,19,801,2.9
0,23,903,2.8
0,34,1193,2.7
0,15,969,2.9
1,24,709,2.7
0,20,762,2.6
0,17,547,2.7
1,25,757,2.9
0,14,740,2.4
0,13,515,2.5
0,2,17,4.7
0,1,20,4.4
0,2,19,5.6
0,1,8,4.6
0,7,88,3.2
0,5,115,3.1
0,4,101,3.4
0,3,65,3.9
0,7,97,3.4
1,2,69,3.1
1,2,71,2.5
0,5,64,2.7
0,2,45,2.8
0,2,60,2.4
1,9,74,3.4
0,8,180,1.6
1,11,144,2
0,9,174,1.6
0,7,194,1.5
0,13,209,1.7
0,14,180,1.6
0,12,149,1.6
0,13,113,1.9
0,15,174,1.7
0,13,211,1.5
0,17,297,1.2
0,4,82,1.4
0,5,80,1.8
1,8,139,2.2
0,5,130,1.4
0,4,56,2.1
1,6,63,1.3
0,6,77,1.9
0,13,90,1.9
0,5,65,2
0,8,119,1.5
0,6,172,1.6
0,9,213,1.7
0,9,182,1.5
0,8,249,2
0,10,283,2
0,5,164,2
1,17,241,1.7
0,10,220,1.6
0,4,155,1.6
0,10,192,1.8
0,13,219,1.8
0,6,239,1.8
0,10,167,1.9
0,10,101,1.7
0,8,138,1.8
0,15,230,2
0,6,120,2.1
0,4,64,2
0,7,95,2.1
0,11,176,1.8
0,3,91,2.1
1,2,44,3.3
0,6,72,2.2
0,8,125,2.7
1,4,167,2.4
0,6,135,2.5
1,10,165,2.2
0,15,170,2
0,12,234,2
0,12,219,1.7
1,15,276,1.7
0,10,238,1.9
0,21,233,1.9
0,31,357,1.7
0,23,341,1.7
0,15,310,2.6
0,7,245,2.6
0,4,136,2.5
0,6,119,2.7
0,6,99,2.7
0,6,134,2.9
0,5,149,2.7
0,6,62,2.1
1,10,53,2.3
0,3,59,3.6
0,13,236,2.8
0,3,70,2.9
0,3,78,2.8
0,4,61,2.8
0,4,47,2.8
0,2,17,2.8
0,2,25,2.6
1,9,33,1.8
1,4,46,2.2
1,3,52,1.9
0,1,2,2
0,1,5,2.2
0,1,3,2.7
0,13,382,2.1
0,21,380,2
0,18,354,2
0,20,430,1.9
0,18,407,2
0,10,311,2.7
0,18,315,2.5
1,18,308,2.4
0,12,271,2.1
0,20,367,2.1
1,24,408,2.1
0,10,306,2.5
0,4,160,3.5
0,7,131,3.1
0,8,179,3.9
0,7,215,3.5
0,7,233,3.5
0,9,233,3.1
1,2,170,3.4
0,13,233,2.7
0,14,249,2.6
0,16,257,2.5
1,10,145,2.6
0,13,217,2.1
0,14,248,2.7
0,11,237,2.1
0,7,188,2.9
0,10,243,2.6
0,7,198,2.7
0,7,144,2.7
0,5,188,2.8
1,3,170,2.5
0,10,178,2.5
1,10,255,2.3
1,12,367,2.1
0,13,215,2.2
0,8,311,2.1
0,18,334,2.1
0,22,320,2.1
0,15,257,2.1
0,18,447,2.1
0,16,405,2.2
0,18,316,2.1
0,15,251,2.3
0,14,250,2.3
0,14,402,2.1
0,19,380,2
0,12,349,2.1
0,19,387,2
1,23,261,2.2
0,2,142,2.5
0,11,164,2.5
0,20,213,2.3
0,7,165,2.6
0,21,368,2.2
0,13,140,2.6
0,12,158,2.6
0,9,159,3
0,10,166,3
0,10,134,2.8
0,16,168,3
0,9,156,3.4
1,9,228,3.2
0,11,146,2.9
0,11,177,2.9
1,25,220,3.5
1,13,178,3.4
0,9,172,3.2
1,10,164,3.2
0,4,123,3.4
0,3,92,3.6
0,5,85,3.5
0,6,86,3.5
0,4,121,3
0,3,93,3.3
0,3,126,3.4
0,3,96,3.2
0,3,84,2.8
0,9,272,2.7
0,7,159,2.4
0,1,11,5.3
1,10,137,2.8
0,9,221,2.6
0,11,148,2.6
0,15,162,2.4
1,14,205,2.5
0,13,316,1.5
0,16,304,1.6
0,1,84,4.3
0,1,75,3.7
0,2,63,3.7
0,4,163,3.5
0,2,85,4
0,2,77,3.9
0,4,94,3.4
0,1,83,3.3
1,3,65,3.8
0,3,52,4.3
0,4,49,4.6
0,8,47,4.3
0,1,57,3.5
0,4,36,3.4
0,2,69,4.3
0,2,67,3.1
0,2,50,2.7
0,3,56,3.1
0,3,47,3.1
0,5,74,2.4
0,2,111,1.7
1,4,56,3.1
0,3,44,3.1
0,9,71,2.8
0,7,61,3.2
0,3,66,1.9
0,2,38,2.6
0,1,23,2.9
0,4,53,2.9
0,2,66,2.6
1,4,42,2.9
0,2,92,2.9
0,6,68,2.1
0,3,88,2.4
1,7,71,2.3
0,5,97,2.4
0,5,109,2.2
0,3,63,2.4
0,4,211,2.2
1,4,103,2.2
0,6,118,2.3
0,3,70,2.4
0,4,72,2.3
0,3,59,2.5
0,3,69,2.2
0,3,62,2.3
0,4,62,2.4
0,2,113,2.4
0,2,84,2.4
0,5,80,2.1
0,1,50,3.1
0,1,30,3.4
0,2,58,2.7
0,3,68,3.2
0,3,58,2.8
0,4,74,3.1
0,2,42,2.8
0,6,93,2.6
0,2,86,2.3
0,3,57,2.6
0,6,113,2.3
0,2,66,2.1
0,5,71,1.9
1,7,98,2.3
0,3,78,1.9
0,1,52,1.8
1,5,64,2.1
0,5,90,2.3
0,4,57,2.3
0,2,72,2.3
0,3,85,1.7
0,2,80,2
0,1,123,2.1
0,5,50,3.4
1,1,28,2.6
0,1,54,2.4
0,1,31,2.8
0,2,12,3.1
0,1,10,2.1
0,3,76,2.3
0,5,78,2.1
0,4,95,2.2
0,5,115,2.3
0,3,95,2.9
0,2,3,2.7
0,1,3,6
0,1,4,2
0,1,1,2
0,2,3,1.3
0,1,4,2.8
0,1,5,2.2
0,1,1,2
0,1,1,2
0,7,263,5.7
0,5,196,5.9
0,3,225,6.2
0,4,175,6.7
0,7,195,5.7
0,5,282,5.3
0,9,244,5.8
0,8,251,5.3
0,5,238,5.4
1,12,267,5.9
0,9,222,5.6
0,4,179,7.5
0,7,164,7.7
0,3,69,5.3
0,2,116,5.6
0,4,93,4.8
0,5,146,4.8
0,7,143,4
0,6,157,3.3
0,6,193,3.3
0,7,164,4.1
0,10,156,3.6
0,5,121,3.5
0,5,84,4.6
0,5,123,3.9
0,4,155,3.1
0,2,137,4.3
1,10,119,3.3
